time,variable,value,latitude,longitude,provider
2025-08-16T01:00:00Z,precipitation,0.0,52.2297,21.0122,visualcrossing
2025-08-16T01:00:00Z,wind_speed_10m,1.8055555555555556,52.2297,21.0122,visualcrossing
2025-08-16T01:00:00Z,wind_direction_10m,188.3,52.2297,21.0122,visualcrossing
2025-08-16T02:00:00Z,temperature_2m,20.7,52.2297,21.0122,visualcrossing
2025-08-16T02:00:00Z,precipitation,0.0,52.2297,21.0122,visualcrossing
2025-08-16T02:00:00Z,wind_speed_10m,1.3888888888888888,52.2297,21.0122,visualcrossing
2025-08-16T02:00:00Z,wind_direction_10m,203.2,52.2297,21.0122,visualcrossing
2025-08-16T03:00:00Z,temperature_2m,20.6,52.2297,21.0122,visualcrossing
2025-08-16T03:00:00Z,precipitation,0.0,52.2297,21.0122,visualcrossing
2025-08-16T03:00:00Z,wind_speed_10m,1.5,52.2297,21.0122,visualcrossing
2025-08-16T03:00:00Z,wind_direction_10m,242.5,52.2297,21.0122,visualcrossing
2025-08-16T04:00:00Z,temperature_2m,20.1,52.2297,21.0122,visualcrossing
2025-08-16T04:00:00Z,precipitation,0.0,52.2297,21.0122,visualcrossing
2025-08-16T04:00:00Z,wind_speed_10m,1.8888888888888888,52.2297,21.0122,visualcrossing
2025-08-16T04:00:00Z,wind_direction_10m,273.8,52.2297,21.0122,visualcrossing
2025-08-16T05:00:00Z,temperature_2m,20.6,52.2297,21.0122,visualcrossing
2025-08-16T05:00:00Z,precipitation,0.0,52.2297,21.0122,visualcrossing
2025-08-16T05:00:00Z,wind_speed_10m,2.388888888888889,52.2297,21.0122,visualcrossing
2025-08-16T05:00:00Z,wind_direction_10m,295.9,52.2297,21.0122,visualcrossing
2025-08-16T06:00:00Z,temperature_2m,22.1,52.2297,21.0122,visualcrossing
2025-08-16T06:00:00Z,precipitation,0.0,52.2297,21.0122,visualcrossing
2025-08-16T06:00:00Z,wind_speed_10m,2.388888888888889,52.2297,21.0122,visualcrossing
2025-08-16T06:00:00Z,wind_direction_10m,305.4,52.2297,21.0122,visualcrossing
2025-08-16T07:00:00Z,temperature_2m,23.7,52.2297,21.0122,visualcrossing
2025-08-16T07:00:00Z,precipitation,0.0,52.2297,21.0122,visualcrossing
2025-08-16T07:00:00Z,wind_speed_10m,2.8055555555555554,52.2297,21.0122,visualcrossing
2025-08-16T07:00:00Z,wind_direction_10m,309.0,52.2297,21.0122,visualcrossing
2025-08-16T08:00:00Z,temperature_2m,25.2,52.2297,21.0122,visualcrossing
2025-08-16T08:00:00Z,precipitation,0.0,52.2297,21.0122,visualcrossing
2025-08-16T08:00:00Z,wind_speed_10m,3.194444444444444,52.2297,21.0122,visualcrossing
2025-08-16T08:00:00Z,wind_direction_10m,304.2,52.2297,21.0122,visualcrossing
