time,latitude,longitude,variable,value
2025-08-21T06:00,-33.8688,151.2093,wind_speed_10m,16.8
2025-08-21T06:00,-33.8688,151.2093,wind_direction_10m,152.0
2025-08-21T07:00,-33.8688,151.2093,temperature_2m,16.0
2025-08-21T07:00,-33.8688,151.2093,precipitation,0.0
2025-08-21T07:00,-33.8688,151.2093,wind_speed_100m,22.5
2025-08-21T07:00,-33.8688,151.2093,wind_direction_100m,153.0
2025-08-21T07:00,-33.8688,151.2093,wind_speed_10m,15.8
2025-08-21T07:00,-33.8688,151.2093,wind_direction_10m,153.0
2025-08-21T08:00,-33.8688,151.2093,temperature_2m,15.2
2025-08-21T08:00,-33.8688,151.2093,precipitation,0.0
2025-08-21T08:00,-33.8688,151.2093,wind_speed_100m,22.6
2025-08-21T08:00,-33.8688,151.2093,wind_direction_100m,151.0
2025-08-21T08:00,-33.8688,151.2093,wind_speed_10m,14.3
2025-08-21T08:00,-33.8688,151.2093,wind_direction_10m,155.0
2025-08-21T09:00,-33.8688,151.2093,temperature_2m,14.7
2025-08-21T09:00,-33.8688,151.2093,precipitation,0.0
2025-08-21T09:00,-33.8688,151.2093,wind_speed_100m,22.4
2025-08-21T09:00,-33.8688,151.2093,wind_direction_100m,150.0
2025-08-21T09:00,-33.8688,151.2093,wind_speed_10m,13.0
2025-08-21T09:00,-33.8688,151.2093,wind_direction_10m,156.0
2025-08-21T10:00,-33.8688,151.2093,temperature_2m,14.5
2025-08-21T10:00,-33.8688,151.2093,precipitation,0.0
2025-08-21T10:00,-33.8688,151.2093,wind_speed_100m,21.1
2025-08-21T10:00,-33.8688,151.2093,wind_direction_100m,150.0
2025-08-21T10:00,-33.8688,151.2093,wind_speed_10m,12.1
2025-08-21T10:00,-33.8688,151.2093,wind_direction_10m,157.0
2025-08-21T11:00,-33.8688,151.2093,temperature_2m,14.4
2025-08-21T11:00,-33.8688,151.2093,precipitation,0.0
2025-08-21T11:00,-33.8688,151.2093,wind_speed_100m,19.3
2025-08-21T11:00,-33.8688,151.2093,wind_direction_100m,151.0
2025-08-21T11:00,-33.8688,151.2093,wind_speed_10m,11.3
2025-08-21T11:00,-33.8688,151.2093,wind_direction_10m,158.0
2025-08-21T12:00,-33.8688,151.2093,temperature_2m,14.4
2025-08-21T12:00,-33.8688,151.2093,precipitation,0.0
2025-08-21T12:00,-33.8688,151.2093,wind_speed_100m,17.4
2025-08-21T12:00,-33.8688,151.2093,wind_direction_100m,153.0
2025-08-21T12:00,-33.8688,151.2093,wind_speed_10m,10.4
2025-08-21T12:00,-33.8688,151.2093,wind_direction_10m,160.0
2025-08-21T13:00,-33.8688,151.2093,temperature_2m,14.2
2025-08-21T13:00,-33.8688,151.2093,precipitation,0.0
2025-08-21T13:00,-33.8688,151.2093,wind_speed_100m,15.8
2025-08-21T13:00,-33.8688,151.2093,wind_direction_100m,156.0
2025-08-21T13:00,-33.8688,151.2093,wind_speed_10m,9.2
2025-08-21T13:00,-33.8688,151.2093,wind_direction_10m,159.0
2025-08-21T14:00,-33.8688,151.2093,temperature_2m,14.1
2025-08-21T14:00,-33.8688,151.2093,precipitation,0.0
2025-08-21T14:00,-33.8688,151.2093,wind_speed_100m,14.5
2025-08-21T14:00,-33.8688,151.2093,wind_direction_100m,161.0
2025-08-21T14:00,-33.8688,151.2093,wind_speed_10m,8.6
2025-08-21T14:00,-33.8688,151.2093,wind_direction_10m,158.0
2025-08-21T15:00,-33.8688,151.2093,temperature_2m,13.9
2025-08-21T15:00,-33.8688,151.2093,precipitation,0.0
2025-08-21T15:00,-33.8688,151.2093,wind_speed_100m,13.6
2025-08-21T15:00,-33.8688,151.2093,wind_direction_100m,169.0
2025-08-21T15:00,-33.8688,151.2093,wind_speed_10m,7.5
2025-08-21T15:00,-33.8688,151.2093,wind_direction_10m,163.0
2025-08-21T16:00,-33.8688,151.2093,temperature_2m,13.7
2025-08-21T16:00,-33.8688,151.2093,precipitation,0.0
2025-08-21T16:00,-33.8688,151.2093,wind_speed_100m,13.7
2025-08-21T16:00,-33.8688,151.2093,wind_direction_100m,180.0
2025-08-21T16:00,-33.8688,151.2093,wind_speed_10m,7.2
2025-08-21T16:00,-33.8688,151.2093,wind_direction_10m,180.0
2025-08-21T17:00,-33.8688,151.2093,temperature_2m,13.4
2025-08-21T17:00,-33.8688,151.2093,precipitation,0.0
2025-08-21T17:00,-33.8688,151.2093,wind_speed_100m,15.0
2025-08-21T17:00,-33.8688,151.2093,wind_direction_100m,191.0
2025-08-21T17:00,-33.8688,151.2093,wind_speed_10m,8.4
2025-08-21T17:00,-33.8688,151.2093,wind_direction_10m,200.0
2025-08-21T18:00,-33.8688,151.2093,temperature_2m,13.3
2025-08-21T18:00,-33.8688,151.2093,precipitation,0.0
2025-08-21T18:00,-33.8688,151.2093,wind_speed_100m,16.4
2025-08-21T18:00,-33.8688,151.2093,wind_direction_100m,199.0
2025-08-21T18:00,-33.8688,151.2093,wind_speed_10m,10.2
2025-08-21T18:00,-33.8688,151.2093,wind_direction_10m,212.0
2025-08-21T19:00,-33.8688,151.2093,temperature_2m,13.2
2025-08-21T19:00,-33.8688,151.2093,precipitation,0.0
2025-08-21T19:00,-33.8688,151.2093,wind_speed_100m,16.9
2025-08-21T19:00,-33.8688,151.2093,wind_direction_100m,204.0
2025-08-21T19:00,-33.8688,151.2093,wind_speed_10m,11.7
2025-08-21T19:00,-33.8688,151.2093,wind_direction_10m,214.0
2025-08-21T20:00,-33.8688,151.2093,temperature_2m,13.2
